Product_Name,Category,Brand,Previous_Price,Current_Price,Expected_Future_Price,Growth_Rate,Date,Location,Quantity,Discount
Onion 1kg,Vegetable,Local,43.29,49.73,54.91,14.88,2023-03-21,Mumbai,1,19
Gold 22K 1g,Gold,Market,5124.29,6060.63,6835.83,18.27,2023-08-09,Delhi,1,2
Onion 1kg,Vegetable,Local,35.1,37.73,39.71,7.49,2023-04-12,Hyderabad,7,25
Realme GT,Mobile,Apple,26267.77,34029.62,41068.4,29.55,2023-05-24,Delhi,5,7
Premium Rice 1kg,Rice,IndiaGate,39.92,39.89,39.87,-0.08,2024-07-25,Chennai,4,6
Gold 24K 1g,Gold,Market,5863.83,6801.74,7563.29,15.99,2023-03-27,Delhi,9,8
Petrol 1L,Fuel,IndianOil,96.19,113.86,128.5,18.37,2025-05-20,Delhi,1,1
Gold 22K 1g,Gold,Market,7433.92,8502.03,9357.13,14.37,2023-03-11,Bangalore,3,10
Realme GT,Mobile,Xiaomi,21351.84,21130.85,20977.76,-1.03,2024-08-24,Delhi,5,2
Diesel 1L,Fuel,IndianOil,105.67,122.67,136.48,16.09,2024-08-22,Chennai,7,24
Asus TUF,Laptop,Asus,58547.79,69156.11,77927.42,18.12,2023-12-21,Bangalore,3,2
Normal Rice 1kg,Rice,IndiaGate,38.12,47.54,55.76,24.71,2023-01-05,Delhi,10,6
Silver 1g,Silver,Market,110.07,118.43,124.73,7.6,2024-02-22,Delhi,7,4
Realme GT,Mobile,Realme,13454.24,15314.33,16796.41,13.83,2023-10-31,Delhi,8,12
Potato 1kg,Vegetable,Local,47.33,54.66,60.59,15.49,2024-06-21,Kolkata,10,3
Realme GT,Mobile,Realme,49822.88,59083.96,66771.73,18.59,2023-01-17,Bangalore,3,4
Tomato 1kg,Vegetable,Local,68.0,70.92,73.05,4.29,2023-01-19,Kolkata,10,16
Tomato 1kg,Vegetable,Local,58.56,67.4,74.52,15.1,2023-07-13,Bangalore,7,24
Redmi Note 14,Mobile,Realme,12517.1,14007.17,15174.39,11.9,2023-01-24,Bangalore,5,25
iPhone 15,Mobile,OnePlus,37232.33,35925.81,35043.34,-3.51,2024-12-10,Pune,6,8
Diesel 1L,Fuel,IndianOil,92.53,110.91,126.33,19.86,2023-01-28,Hyderabad,3,25
iPhone 15,Mobile,OnePlus,63962.63,68650.89,72173.22,7.33,2024-03-31,Chennai,9,2
Normal Rice 1kg,Rice,Local,79.07,89.92,98.56,13.72,2024-09-06,Delhi,1,21
Redmi Note 14,Mobile,OnePlus,22280.71,27131.45,31266.21,21.77,2023-09-22,Pune,8,23
Silver 1g,Silver,Market,62.36,72.45,80.66,16.18,2024-06-09,Chennai,5,0
Gold 24K 1g,Gold,Market,4718.13,5672.94,6476.56,20.24,2023-05-23,Chennai,1,16
Tomato 1kg,Vegetable,Local,36.22,42.26,47.19,16.68,2025-01-28,Mumbai,1,6
Premium Rice 1kg,Rice,Fortune,77.57,93.85,107.64,20.99,2023-12-02,Bangalore,9,18
Petrol 1L,Fuel,HP,109.24,116.33,121.62,6.49,2024-05-03,Mumbai,6,8
Normal Rice 1kg,Rice,IndiaGate,59.36,72.26,83.25,21.73,2024-06-03,Pune,3,16
Gold 24K 1g,Gold,Market,4973.6,5797.08,6468.96,16.56,2023-07-03,Kolkata,6,1
Wheat Flour,Grocery,Britannia,62.93,64.77,66.1,2.92,2023-01-18,Delhi,7,1
Gold 24K 1g,Gold,Market,5836.34,6648.17,7295.5,13.91,2025-05-04,Bangalore,7,0
Silver 1g,Silver,Market,84.96,92.57,98.37,8.96,2024-11-16,Mumbai,6,10
Gold 22K 1g,Gold,Market,5992.17,6913.97,7658.49,15.38,2023-01-09,Bangalore,6,4
Premium Rice 1kg,Rice,IndiaGate,82.02,92.89,101.51,13.25,2025-01-11,Pune,3,16
Potato 1kg,Vegetable,Local,49.22,54.69,58.94,11.11,2024-08-22,Kolkata,6,7
HP Victus,Laptop,Asus,117444.22,127778.0,135648.13,8.8,2024-09-15,Hyderabad,6,2
Silver 1g,Silver,Market,86.78,99.29,109.31,14.42,2023-01-05,Kolkata,3,12
Premium Rice 1kg,Rice,Local,53.19,58.45,62.5,9.89,2025-03-20,Chennai,10,6
Galaxy S24,Mobile,Realme,71556.27,83226.98,92728.91,16.31,2024-08-07,Bangalore,6,22
Petrol 1L,Fuel,HP,87.2,108.03,126.09,23.89,2025-06-15,Bangalore,4,11
Gold 22K 1g,Gold,Market,4843.67,5369.47,5777.48,10.86,2023-05-22,Bangalore,9,9
Diesel 1L,Fuel,IndianOil,112.32,117.64,121.54,4.74,2023-08-26,Mumbai,4,13
HP Victus,Laptop,HP,41328.42,46936.45,51394.76,13.57,2023-11-07,Mumbai,10,3
Dell Inspiron,Laptop,Lenovo,34615.01,38151.81,40880.53,10.22,2024-08-20,Bangalore,10,9
Asus TUF,Laptop,HP,53807.89,59690.86,64259.18,10.93,2024-05-07,Delhi,9,16
Dell Inspiron,Laptop,Dell,59871.29,70964.75,80169.02,18.53,2025-03-14,Hyderabad,5,20
Diesel 1L,Fuel,IndianOil,107.53,128.41,145.86,19.42,2024-03-05,Delhi,6,0
Silver 1g,Silver,Market,80.79,86.35,90.51,6.88,2025-02-10,Kolkata,5,6
Asus TUF,Laptop,HP,73379.36,79376.51,83917.61,8.17,2023-02-18,Chennai,2,15
Silver 1g,Silver,Market,93.49,107.39,118.57,14.87,2024-09-08,Mumbai,7,3
Normal Rice 1kg,Rice,Fortune,52.65,60.9,67.58,15.67,2024-09-13,Kolkata,8,14
OnePlus 12,Mobile,Realme,44616.76,46790.79,48386.76,4.87,2024-10-26,Pune,1,25
Sugar 1kg,Grocery,Aashirvaad,23.52,25.68,27.33,9.18,2023-04-02,Chennai,1,11
Redmi Note 14,Mobile,Apple,68901.43,78617.11,86377.08,14.1,2023-08-10,Chennai,4,20
Wheat Flour,Grocery,Aashirvaad,114.45,125.0,133.07,9.22,2025-05-09,Bangalore,6,23
Lenovo LOQ,Laptop,HP,91482.16,95919.3,99175.95,4.85,2024-11-03,Chennai,10,0
HP Victus,Laptop,Dell,113785.15,132422.77,147606.05,16.38,2023-03-09,Delhi,2,24
Petrol 1L,Fuel,HP,76.9,89.66,100.07,16.59,2024-10-31,Hyderabad,10,8
Bread,Grocery,Amul,79.27,78.15,77.38,-1.41,2024-07-07,Kolkata,4,14
Silver 1g,Silver,Market,80.17,82.32,83.87,2.68,2023-10-31,Chennai,3,23
Silver 1g,Silver,Market,93.45,109.39,122.45,17.06,2024-10-02,Delhi,5,1
Silver 1g,Silver,Market,71.73,86.11,98.19,20.05,2023-08-14,Mumbai,5,20
Gold 24K 1g,Gold,Market,6646.85,8700.72,10582.68,30.9,2025-01-19,Kolkata,8,15
Sugar 1kg,Grocery,Amul,73.79,85.48,94.96,15.84,2023-09-06,Delhi,10,17
Potato 1kg,Vegetable,Local,45.91,45.86,45.83,-0.11,2023-05-09,Bangalore,5,8
Gold 22K 1g,Gold,Market,6310.94,6532.48,6693.0,3.51,2024-12-06,Pune,8,7
Silver 1g,Silver,Market,90.47,113.29,133.29,25.22,2024-06-17,Delhi,3,20
Gold 24K 1g,Gold,Market,6438.14,7494.1,8354.51,16.4,2024-12-08,Kolkata,1,23
Lenovo LOQ,Laptop,Lenovo,49691.67,50319.31,50764.21,1.26,2025-02-01,Mumbai,4,11
Gold 24K 1g,Gold,Market,5477.58,6313.94,6988.78,15.27,2023-06-05,Kolkata,4,22
Galaxy S24,Mobile,OnePlus,42946.63,49377.01,54552.25,14.97,2023-09-29,Mumbai,2,14
Sugar 1kg,Grocery,Madhur,61.95,73.58,83.25,18.77,2025-04-21,Bangalore,9,16
Dell Inspiron,Laptop,Lenovo,73723.41,81860.15,88184.5,11.04,2023-10-23,Kolkata,3,6
HP Victus,Laptop,HP,81873.93,93626.73,103034.65,14.35,2023-05-29,Pune,3,4
Diesel 1L,Fuel,HP,86.68,99.36,109.53,14.63,2025-03-28,Delhi,5,24
Onion 1kg,Vegetable,Local,62.09,69.41,75.14,11.79,2024-07-24,Hyderabad,9,21
Gold 24K 1g,Gold,Market,6203.94,6509.05,6733.13,4.92,2023-11-18,Chennai,10,17
Gold 22K 1g,Gold,Market,5035.01,5335.31,5558.06,5.96,2023-06-05,Chennai,8,22
Galaxy S24,Mobile,Xiaomi,78241.75,87627.23,94985.15,12.0,2023-11-22,Pune,9,14
Realme GT,Mobile,Xiaomi,25033.01,28879.29,31985.37,15.36,2023-07-18,Bangalore,2,9
Petrol 1L,Fuel,BPCL,73.67,96.42,117.26,30.88,2023-12-16,Hyderabad,6,7
Wheat Flour,Grocery,Britannia,38.53,39.91,40.91,3.58,2025-03-29,Hyderabad,3,3
Potato 1kg,Vegetable,Local,68.72,72.67,75.59,5.75,2024-08-24,Chennai,7,19
Premium Rice 1kg,Rice,Local,36.24,38.13,39.52,5.22,2023-01-28,Pune,3,11
Silver 1g,Silver,Market,86.72,102.73,116.01,18.46,2025-05-29,Mumbai,5,1
Normal Rice 1kg,Rice,IndiaGate,53.49,61.42,67.79,14.83,2023-02-21,Pune,2,1
Redmi Note 14,Mobile,Samsung,39168.2,49034.38,57680.36,25.19,2025-05-21,Mumbai,1,6
Asus TUF,Laptop,Dell,85058.38,95374.06,103470.78,12.13,2025-01-16,Hyderabad,2,24
Gold 24K 1g,Gold,Market,5868.33,6509.6,7007.54,10.93,2025-01-07,Hyderabad,2,9
Tomato 1kg,Vegetable,Local,30.16,36.4,41.67,20.69,2024-03-08,Chennai,7,9
Silver 1g,Silver,Market,86.46,100.52,111.96,16.26,2023-01-31,Hyderabad,2,24
Silver 1g,Silver,Market,68.63,83.86,96.89,22.19,2023-03-19,Mumbai,3,15
Bread,Grocery,Amul,38.27,45.01,50.56,17.61,2024-02-29,Bangalore,4,25
Silver 1g,Silver,Market,78.67,88.16,95.6,12.06,2023-12-17,Delhi,8,14
Silver 1g,Silver,Market,86.25,100.01,111.18,15.95,2024-08-15,Chennai,8,19
Galaxy S24,Mobile,Samsung,52986.33,63981.2,73274.64,20.75,2025-06-03,Bangalore,9,22
iPhone 15,Mobile,OnePlus,48403.81,51363.38,53561.75,6.11,2023-02-05,Delhi,5,11
Lenovo LOQ,Laptop,Asus,80864.82,86412.41,90562.13,6.86,2023-02-20,Chennai,5,25
Bread,Grocery,Aashirvaad,61.52,65.75,68.91,6.88,2024-07-09,Bangalore,1,2
Gold 22K 1g,Gold,Market,6466.74,7116.69,7617.38,10.05,2025-03-01,Pune,2,18
Diesel 1L,Fuel,HP,85.78,99.48,110.6,15.97,2023-01-19,Bangalore,10,6
Dell Inspiron,Laptop,Asus,81591.8,99797.31,115384.69,22.31,2024-03-23,Bangalore,7,9
Silver 1g,Silver,Market,65.19,68.81,71.48,5.55,2024-05-01,Bangalore,10,19
Gold 22K 1g,Gold,Market,5057.18,5437.27,5723.33,7.52,2024-12-17,Bangalore,3,15
Silver 1g,Silver,Market,93.4,106.24,116.46,13.75,2024-12-14,Mumbai,9,1
iPhone 15,Mobile,Apple,71610.19,76208.52,79634.04,6.42,2023-09-04,Delhi,4,16
iPhone 15,Mobile,OnePlus,20875.36,22445.33,23626.96,7.52,2023-07-02,Mumbai,1,23
Onion 1kg,Vegetable,Local,49.27,59.65,68.45,21.07,2023-01-30,Mumbai,2,14
Silver 1g,Silver,Market,91.8,102.89,111.59,12.08,2024-10-10,Pune,5,23
Diesel 1L,Fuel,HP,93.43,109.23,122.16,16.91,2023-06-06,Hyderabad,10,17
Diesel 1L,Fuel,HP,94.94,97.16,98.75,2.34,2025-02-06,Bangalore,3,9
Premium Rice 1kg,Rice,IndiaGate,38.85,41.51,43.5,6.85,2025-03-16,Mumbai,2,15
Gold 24K 1g,Gold,Market,6230.86,6557.98,6798.99,5.25,2023-06-01,Mumbai,1,4
Bread,Grocery,Aashirvaad,72.61,87.43,99.92,20.41,2023-11-01,Pune,2,16
Premium Rice 1kg,Rice,Local,54.56,63.89,71.54,17.1,2023-12-11,Bangalore,3,14
Diesel 1L,Fuel,BPCL,71.04,89.15,105.06,25.49,2023-05-02,Pune,10,22
iPhone 15,Mobile,Samsung,14529.88,16220.63,17541.87,11.64,2024-01-13,Kolkata,4,6
Potato 1kg,Vegetable,Local,57.11,71.06,83.21,24.43,2023-12-01,Chennai,3,12
Normal Rice 1kg,Rice,IndiaGate,63.78,77.79,89.75,21.97,2024-02-27,Hyderabad,2,22
Diesel 1L,Fuel,BPCL,86.62,103.34,117.3,19.3,2025-02-18,Bangalore,2,10
Silver 1g,Silver,Market,73.07,78.13,81.92,6.92,2023-04-30,Delhi,1,6
Gold 24K 1g,Gold,Market,6271.26,6483.08,6636.36,3.38,2025-05-17,Pune,4,6
Gold 22K 1g,Gold,Market,6997.86,6801.66,6668.17,-2.8,2024-03-23,Mumbai,9,1
Silver 1g,Silver,Market,102.47,108.53,113.02,5.91,2024-11-23,Hyderabad,2,6
Onion 1kg,Vegetable,Local,52.24,58.17,62.79,11.35,2024-12-07,Bangalore,10,11
Sugar 1kg,Grocery,Amul,99.19,109.16,116.84,10.05,2024-08-08,Pune,2,13
Silver 1g,Silver,Market,97.71,108.05,116.05,10.58,2025-05-26,Kolkata,4,18
Normal Rice 1kg,Rice,Fortune,84.02,99.99,113.29,19.01,2024-01-21,Mumbai,1,10
Diesel 1L,Fuel,IndianOil,82.75,97.15,108.98,17.4,2024-04-28,Bangalore,1,14
Milk 1L,Grocery,Aashirvaad,29.34,32.16,34.32,9.61,2023-11-19,Mumbai,8,4
Sugar 1kg,Grocery,Britannia,101.38,108.18,113.26,6.71,2024-10-14,Delhi,4,22
Petrol 1L,Fuel,IndianOil,106.63,105.75,105.14,-0.83,2024-08-13,Kolkata,10,6
Silver 1g,Silver,Market,64.03,73.08,80.31,14.13,2024-09-24,Kolkata,9,22
iPhone 15,Mobile,Xiaomi,35245.28,44717.97,53131.0,26.88,2023-02-17,Mumbai,7,12
Petrol 1L,Fuel,HP,73.22,78.32,82.14,6.97,2024-03-10,Mumbai,10,21
Sugar 1kg,Grocery,Madhur,50.74,50.84,50.91,0.2,2024-10-15,Chennai,1,25
Silver 1g,Silver,Market,102.03,127.08,148.92,24.55,2024-05-20,Chennai,3,22
Lenovo LOQ,Laptop,Asus,85821.45,95870.57,103728.63,11.71,2024-11-05,Chennai,9,15
Realme GT,Mobile,Realme,44785.76,48359.56,51060.85,7.98,2024-02-22,Kolkata,1,6
Gold 22K 1g,Gold,Market,4791.81,5066.7,5270.16,5.74,2024-10-17,Bangalore,5,1
Diesel 1L,Fuel,IndianOil,80.79,80.24,79.86,-0.68,2024-01-20,Hyderabad,6,1
Onion 1kg,Vegetable,Local,33.19,39.31,44.38,18.44,2023-08-27,Pune,10,21
Silver 1g,Silver,Market,73.83,81.52,87.46,10.42,2023-10-01,Hyderabad,3,1
Potato 1kg,Vegetable,Local,21.75,26.46,30.47,21.66,2024-01-23,Mumbai,1,6
HP Victus,Laptop,HP,89167.08,113138.17,134428.89,26.88,2024-02-28,Bangalore,10,21
Diesel 1L,Fuel,BPCL,104.14,123.26,139.1,18.36,2024-07-19,Pune,1,8
Petrol 1L,Fuel,IndianOil,79.35,98.62,115.38,24.28,2023-11-27,Hyderabad,8,12
Silver 1g,Silver,Market,57.82,72.06,84.48,24.63,2023-12-28,Bangalore,6,15
Onion 1kg,Vegetable,Local,35.76,39.03,41.53,9.14,2023-02-23,Mumbai,8,20
Petrol 1L,Fuel,IndianOil,106.89,115.29,121.63,7.86,2025-04-16,Mumbai,5,17
Diesel 1L,Fuel,HP,95.24,114.79,131.28,20.53,2023-04-03,Chennai,6,2
Milk 1L,Grocery,Britannia,69.11,72.93,75.75,5.53,2024-02-19,Bangalore,7,17
Silver 1g,Silver,Market,105.65,117.89,127.45,11.59,2024-05-27,Mumbai,1,24
Milk 1L,Grocery,Aashirvaad,43.72,50.14,55.29,14.68,2023-10-13,Kolkata,2,18
Onion 1kg,Vegetable,Local,26.12,33.73,40.61,29.13,2024-01-13,Chennai,6,4
Gold 22K 1g,Gold,Market,5667.22,6416.37,7010.1,13.22,2024-09-16,Bangalore,3,7
Bread,Grocery,Madhur,68.75,66.76,65.41,-2.89,2023-12-12,Kolkata,6,19
Realme GT,Mobile,Samsung,49434.88,57534.51,64133.21,16.38,2023-05-16,Bangalore,8,22
Tomato 1kg,Vegetable,Local,59.27,67.31,73.7,13.57,2023-02-04,Bangalore,4,5
Sugar 1kg,Grocery,Britannia,24.64,25.84,26.72,4.87,2023-10-31,Delhi,6,0
Silver 1g,Silver,Market,71.59,88.28,102.69,23.31,2023-09-25,Kolkata,9,10
Premium Rice 1kg,Rice,IndiaGate,65.9,73.79,79.97,11.97,2024-07-16,Bangalore,1,13
Premium Rice 1kg,Rice,Fortune,50.41,58.13,64.36,15.31,2024-07-15,Bangalore,7,17
Wheat Flour,Grocery,Aashirvaad,49.06,54.31,58.38,10.7,2024-03-23,Kolkata,10,1
Gold 22K 1g,Gold,Market,5352.61,5179.21,5061.76,-3.24,2024-05-20,Chennai,2,18
Gold 24K 1g,Gold,Market,6792.15,7666.39,8357.13,12.87,2023-09-13,Bangalore,2,20
OnePlus 12,Mobile,Xiaomi,58203.48,59626.75,60647.4,2.45,2024-03-14,Delhi,1,0
Onion 1kg,Vegetable,Local,48.87,53.06,56.24,8.57,2024-03-31,Kolkata,2,16
Gold 24K 1g,Gold,Market,6357.66,8217.93,9901.14,29.26,2025-06-02,Chennai,10,9
Gold 22K 1g,Gold,Market,5328.49,6059.52,6641.45,13.72,2024-10-02,Bangalore,2,6
Redmi Note 14,Mobile,OnePlus,12951.92,15837.34,18307.1,22.28,2024-09-19,Bangalore,3,1
Galaxy S24,Mobile,Apple,59326.8,71355.76,81483.31,20.28,2025-01-12,Kolkata,4,11
Lenovo LOQ,Laptop,Asus,103868.35,115700.2,124925.95,11.39,2023-09-17,Kolkata,9,1
Silver 1g,Silver,Market,70.82,90.41,107.92,27.66,2024-07-14,Hyderabad,8,4
Gold 24K 1g,Gold,Market,6487.26,7420.32,8167.4,14.38,2024-09-15,Pune,8,22
Gold 24K 1g,Gold,Market,7250.09,7449.48,7592.89,2.75,2025-06-16,Mumbai,10,24
iPhone 15,Mobile,Apple,81659.51,92919.5,101888.34,13.79,2024-10-23,Mumbai,8,1
Potato 1kg,Vegetable,Local,68.1,71.34,73.72,4.76,2024-07-02,Delhi,4,4
Bread,Grocery,Madhur,59.4,72.62,83.93,22.26,2024-03-31,Mumbai,10,23
Redmi Note 14,Mobile,Realme,71017.37,87423.01,101559.85,23.1,2024-08-06,Pune,5,15
Diesel 1L,Fuel,IndianOil,98.56,117.1,132.52,18.81,2025-01-02,Chennai,6,8
Galaxy S24,Mobile,Samsung,68260.05,79335.28,88345.81,16.23,2025-04-30,Mumbai,7,1
Silver 1g,Silver,Market,68.7,87.15,103.53,26.86,2025-04-08,Chennai,5,17
HP Victus,Laptop,HP,69613.42,73213.84,75864.48,5.17,2024-10-30,Mumbai,5,7
Milk 1L,Grocery,Amul,43.01,52.98,61.58,23.18,2025-03-28,Mumbai,5,18
Silver 1g,Silver,Market,68.54,75.51,80.89,10.17,2023-04-13,Kolkata,10,16
Diesel 1L,Fuel,BPCL,109.94,131.95,150.44,20.02,2024-12-28,Pune,8,16
Petrol 1L,Fuel,HP,103.13,118.78,131.4,15.18,2023-12-13,Bangalore,4,1
Sugar 1kg,Grocery,Britannia,49.58,54.97,59.15,10.87,2023-08-10,Bangalore,3,17
Redmi Note 14,Mobile,OnePlus,77396.44,78512.27,79304.61,1.44,2025-04-19,Mumbai,3,15
Gold 22K 1g,Gold,Market,5634.28,6707.33,7601.52,19.05,2023-12-13,Mumbai,6,23
OnePlus 12,Mobile,OnePlus,21649.2,27997.75,33744.92,29.32,2023-07-01,Chennai,7,6
Silver 1g,Silver,Market,107.31,108.48,109.31,1.09,2023-03-25,Kolkata,6,4
Gold 22K 1g,Gold,Market,7119.48,8195.39,9062.34,15.11,2024-05-25,Bangalore,3,6
Bread,Grocery,Amul,32.62,35.61,37.89,9.17,2025-03-03,Delhi,9,17
Normal Rice 1kg,Rice,IndiaGate,65.61,74.96,82.44,14.25,2023-03-29,Delhi,7,10
Redmi Note 14,Mobile,Xiaomi,19972.18,22610.86,24701.97,13.21,2024-05-27,Hyderabad,3,23
Gold 22K 1g,Gold,Market,7116.99,7102.65,7092.63,-0.2,2025-06-18,Delhi,6,13
Gold 22K 1g,Gold,Market,6704.1,7077.83,7354.02,5.57,2024-07-07,Hyderabad,8,23
Sugar 1kg,Grocery,Britannia,74.91,80.72,85.1,7.76,2024-01-21,Pune,1,23
Premium Rice 1kg,Rice,IndiaGate,78.85,89.01,97.04,12.89,2024-06-21,Delhi,5,13
iPhone 15,Mobile,OnePlus,21250.4,25160.42,28401.04,18.4,2024-07-02,Pune,9,6
Gold 24K 1g,Gold,Market,5745.26,6161.75,6474.43,7.25,2024-04-03,Mumbai,1,25
OnePlus 12,Mobile,OnePlus,49797.72,59373.05,67364.61,19.23,2023-01-20,Chennai,2,21
Silver 1g,Silver,Market,88.58,90.19,91.34,1.82,2023-08-26,Kolkata,4,3
Premium Rice 1kg,Rice,Local,64.71,82.63,98.65,27.69,2023-10-22,Hyderabad,9,14
Diesel 1L,Fuel,IndianOil,79.71,96.51,110.75,21.08,2023-10-10,Kolkata,3,12
Gold 24K 1g,Gold,Market,6095.18,6740.96,7240.9,10.59,2023-03-14,Mumbai,9,18
Tomato 1kg,Vegetable,Local,71.28,77.28,81.83,8.42,2024-02-19,Pune,3,0
Tomato 1kg,Vegetable,Local,37.17,42.93,47.59,15.5,2025-02-14,Kolkata,6,14
Wheat Flour,Grocery,Amul,109.08,125.11,137.98,14.7,2024-11-16,Chennai,5,1
Bread,Grocery,Amul,28.63,31.09,32.96,8.59,2024-07-21,Delhi,3,19
Onion 1kg,Vegetable,Local,40.72,47.45,52.94,16.53,2023-07-26,Hyderabad,4,23
Gold 24K 1g,Gold,Market,6874.13,8376.21,9657.42,21.85,2024-06-16,Kolkata,10,25
Onion 1kg,Vegetable,Local,57.85,59.93,61.44,3.6,2023-08-21,Chennai,6,7
Sugar 1kg,Grocery,Madhur,70.92,73.79,75.88,4.05,2025-04-17,Mumbai,4,1
Gold 22K 1g,Gold,Market,5346.16,5999.5,6512.73,12.22,2024-07-13,Pune,2,18
Premium Rice 1kg,Rice,IndiaGate,63.57,68.49,72.2,7.74,2023-06-30,Bangalore,5,20
Gold 24K 1g,Gold,Market,6656.49,8064.03,9257.65,21.15,2024-04-07,Hyderabad,5,5
Gold 24K 1g,Gold,Market,6152.8,6372.36,6531.54,3.57,2025-03-12,Mumbai,8,1
Onion 1kg,Vegetable,Local,35.03,43.43,50.72,23.98,2025-03-03,Chennai,8,10
Silver 1g,Silver,Market,67.69,83.13,96.4,22.81,2024-11-12,Hyderabad,1,2
Sugar 1kg,Grocery,Amul,73.3,93.39,111.31,27.41,2024-10-28,Kolkata,7,10
Milk 1L,Grocery,Amul,43.12,53.0,61.5,22.91,2024-12-13,Bangalore,6,25
Gold 24K 1g,Gold,Market,6038.27,7839.2,9475.84,29.83,2024-05-26,Kolkata,2,13
Gold 24K 1g,Gold,Market,6407.43,6822.61,7132.07,6.48,2025-01-01,Pune,2,14
Silver 1g,Silver,Market,78.76,79.67,80.31,1.16,2023-04-25,Pune,10,20
Normal Rice 1kg,Rice,Local,43.03,50.05,55.77,16.31,2024-03-18,Chennai,7,9
Premium Rice 1kg,Rice,IndiaGate,76.27,79.89,82.54,4.75,2024-11-27,Pune,9,23
Petrol 1L,Fuel,HP,79.46,80.36,81.0,1.13,2023-12-02,Hyderabad,10,21
Tomato 1kg,Vegetable,Local,46.03,48.1,49.61,4.5,2025-02-07,Pune,7,8
Petrol 1L,Fuel,BPCL,89.78,112.52,132.47,25.33,2024-06-06,Chennai,4,16
Diesel 1L,Fuel,IndianOil,85.1,85.66,86.05,0.66,2023-03-29,Kolkata,2,16
Milk 1L,Grocery,Britannia,45.97,61.48,76.0,33.74,2023-05-10,Chennai,4,7
Sugar 1kg,Grocery,Aashirvaad,38.69,40.54,41.9,4.78,2024-01-06,Kolkata,10,18
OnePlus 12,Mobile,OnePlus,49382.2,56358.2,61931.23,14.13,2023-12-31,Mumbai,4,15
Realme GT,Mobile,Samsung,42516.69,44881.22,46628.44,5.56,2024-05-27,Kolkata,10,8
Normal Rice 1kg,Rice,Fortune,46.28,49.97,52.76,7.97,2025-05-31,Delhi,9,22
Wheat Flour,Grocery,Aashirvaad,44.69,57.25,68.51,28.1,2023-12-22,Delhi,2,18
Silver 1g,Silver,Market,117.52,114.5,112.44,-2.57,2024-05-20,Chennai,5,9
Lenovo LOQ,Laptop,Dell,48466.34,51911.83,54495.13,7.11,2023-04-24,Kolkata,7,15
Lenovo LOQ,Laptop,Asus,41394.97,47646.55,52683.55,15.1,2024-03-30,Kolkata,8,22
Gold 24K 1g,Gold,Market,4671.35,5102.25,5431.7,9.22,2024-10-25,Mumbai,8,7
Onion 1kg,Vegetable,Local,21.69,25.1,27.86,15.72,2023-06-09,Kolkata,7,24
Gold 22K 1g,Gold,Market,5300.92,5774.82,6136.21,8.94,2024-01-14,Chennai,8,25
Redmi Note 14,Mobile,Xiaomi,16643.54,16437.81,16295.58,-1.24,2025-06-09,Delhi,5,25
Petrol 1L,Fuel,HP,105.64,121.87,134.98,15.36,2023-10-21,Pune,5,21
Normal Rice 1kg,Rice,Local,61.66,73.5,83.38,19.2,2024-02-09,Kolkata,4,4
Gold 22K 1g,Gold,Market,5025.76,6242.08,7299.56,24.2,2024-06-29,Bangalore,8,5
Silver 1g,Silver,Market,96.3,107.24,115.77,11.36,2024-11-30,Pune,9,14
Petrol 1L,Fuel,BPCL,97.88,125.25,149.77,27.96,2025-02-09,Hyderabad,1,7
Tomato 1kg,Vegetable,Local,19.56,22.42,24.71,14.62,2024-11-28,Kolkata,4,24
Normal Rice 1kg,Rice,IndiaGate,71.9,76.52,79.96,6.43,2023-03-25,Hyderabad,5,17
Silver 1g,Silver,Market,63.69,68.02,71.26,6.8,2023-01-11,Mumbai,2,14
Redmi Note 14,Mobile,Realme,38930.6,43291.93,46686.88,11.2,2023-10-06,Pune,1,11
Onion 1kg,Vegetable,Local,31.01,37.02,42.04,19.38,2023-05-14,Bangalore,1,11
Sugar 1kg,Grocery,Britannia,42.57,44.52,45.95,4.58,2023-09-05,Pune,5,7
Redmi Note 14,Mobile,OnePlus,27881.99,31684.64,34709.53,13.64,2023-01-30,Pune,4,11
Onion 1kg,Vegetable,Local,55.61,64.68,72.06,16.31,2023-04-13,Chennai,1,17
Normal Rice 1kg,Rice,IndiaGate,61.93,68.46,73.51,10.54,2025-03-27,Hyderabad,4,21
Wheat Flour,Grocery,Amul,83.41,101.88,117.67,22.14,2023-09-23,Chennai,2,8
Wheat Flour,Grocery,Aashirvaad,79.09,89.5,97.75,13.16,2024-07-18,Delhi,5,18
Potato 1kg,Vegetable,Local,47.66,57.31,65.43,20.25,2023-12-16,Pune,9,14
Silver 1g,Silver,Market,102.91,116.94,128.1,13.63,2024-11-07,Delhi,5,22
Onion 1kg,Vegetable,Local,25.64,30.18,33.92,17.71,2025-03-14,Mumbai,6,25
Premium Rice 1kg,Rice,IndiaGate,46.63,51.27,54.84,9.95,2023-12-30,Pune,10,17
Diesel 1L,Fuel,BPCL,82.18,98.41,112.01,19.75,2023-02-20,Hyderabad,3,11
Petrol 1L,Fuel,HP,88.66,102.7,114.08,15.84,2024-03-21,Hyderabad,1,2
Silver 1g,Silver,Market,65.15,78.2,89.16,20.03,2023-04-24,Pune,8,21
Diesel 1L,Fuel,IndianOil,69.94,91.68,111.63,31.08,2023-01-31,Mumbai,8,11
iPhone 15,Mobile,Samsung,37240.45,48268.93,58275.07,29.61,2023-11-12,Pune,9,0
